user_ID, used_time, app_num
68, 44, 7
69, 5, 23
70, 86, 5
71, 97, 31
72, 98, 4
73, 33, 50
74, 36, 32
75, 50, 47
76, 54, 48
77, 82, 36
78, 99, 31
79, 74, 22
80, 67, 19
81, 50, 35
82, 50, 36
83, 20, 36
84, 72, 2
85, 19, 47
86, 43, 50
87, 91, 35
88, 97, 50
89, 24, 20
90, 24, 38
91, 93, 40
92, 48, 31
93, 75, 28
94, 94, 37
95, 34, 29
96, 75, 19
97, 45, 7
98, 47, 12
99, 28, 30
100, 18, 48
101, 99, 38
102, 68, 20
103, 29, 50
104, 89, 3
105, 92, 7
106, 34, 16
107, 59, 31
108, 53, 26
109, 66, 43
110, 25, 8
111, 52, 18
112, 32, 22
113, 49, 47
114, 53, 40
115, 62, 4
116, 39, 22
117, 12, 18
118, 12, 16
119, 95, 10
120, 8, 30
121, 41, 16
122, 80, 11
123, 81, 9
124, 94, 29
125, 58, 49
126, 45, 33
127, 31, 42
128, 68, 17
129, 72, 36
130, 61, 28
131, 4, 41
132, 18, 33
133, 32, 27
134, 7, 4
135, 7, 29
136, 93, 7
137, 29, 46
138, 2, 16
139, 19, 20
140, 23, 37
141, 80, 2
142, 15, 46
143, 19, 44
144, 5, 8
145, 49, 32
146, 81, 13
147, 2, 5
148, 90, 3
149, 45, 12
150, 33, 27
151, 59, 34
152, 48, 26
153, 46, 6
154, 45, 23
155, 34, 32
156, 68, 26
157, 38, 9
158, 4, 23
159, 57, 11
160, 17, 20
161, 28, 49
162, 55, 34
163, 89, 43
164, 72, 16
165, 8, 11
166, 89, 29
167, 6, 12
168, 87, 8
169, 90, 46
170, 59, 38
171, 4, 19
172, 52, 35
173, 29, 48
174, 63, 13
175, 95, 28
176, 53, 21
177, 74, 34
178, 17, 7
179, 27, 2
180, 52, 36
181, 69, 18
182, 71, 26
183, 98, 45
184, 2, 37
185, 54, 31
186, 70, 10
187, 73, 46
188, 69, 15
189, 18, 5
190, 49, 15
191, 7, 6
192, 78, 33
193, 57, 44
194, 4, 14
195, 10, 27
196, 33, 38
197, 58, 46
198, 48, 17
199, 37, 32
200, 95, 6
201, 79, 3
202, 38, 35
203, 65, 27
204, 27, 34
205, 87, 48
206, 35, 41
207, 62, 49
208, 79, 2
209, 70, 29
210, 34, 3
211, 20, 23
212, 68, 3
213, 39, 49
214, 86, 30
215, 24, 34
216, 66, 2
217, 10, 30
218, 46, 47
219, 98, 39
220, 68, 40
221, 16, 9
222, 4, 32
223, 6, 44
224, 50, 47
225, 13, 14
226, 20, 17
227, 81, 48
228, 28, 25
229, 54, 8
230, 12, 37
231, 35, 22
232, 37, 6
233, 39, 9
234, 22, 49
235, 20, 26
236, 92, 7
237, 6, 2
238, 8, 18
239, 81, 47
240, 20, 44
241, 86, 42
242, 62, 23
243, 80, 11
244, 26, 35
245, 96, 44
246, 42, 45
247, 15, 11
248, 74, 5
249, 31, 49
250, 35, 47
251, 45, 19
252, 87, 20
253, 42, 32
254, 30, 27
255, 94, 46
256, 38, 6
257, 61, 19
258, 60, 1
259, 81, 15
260, 96, 1
261, 45, 10
262, 38, 30
263, 89, 16
264, 14, 16
265, 87, 4
266, 54, 28
267, 35, 36
268, 81, 16
269, 83, 13
270, 33, 48
271, 73, 23
272, 70, 4
273, 85, 39
274, 67, 13
275, 52, 45
276, 71, 25
277, 98, 36
278, 90, 36
279, 44, 39
280, 8, 10
281, 54, 22
282, 95, 8
283, 78, 22
284, 2, 13
285, 18, 34
286, 40, 50
287, 46, 12
288, 41, 6
289, 93, 15
290, 26, 25
291, 5, 5
292, 39, 30
293, 100, 36
294, 86, 15
295, 1, 42
296, 20, 40
297, 12, 46
298, 42, 46
299, 95, 44
300, 59, 22
301, 79, 7
302, 47, 24
303, 3, 4
304, 5, 24
305, 27, 8
306, 13, 40
307, 53, 8
308, 6, 23
309, 59, 50
310, 65, 25
311, 75, 11
312, 27, 17
313, 63, 9
314, 7, 18
315, 69, 40
316, 37, 15
317, 19, 11
318, 51, 17
319, 50, 29
320, 86, 38
321, 67, 39
322, 30, 31
323, 81, 35
324, 44, 24
325, 88, 4
326, 24, 32
327, 38, 10
328, 60, 46
329, 68, 49
330, 96, 15
331, 84, 48
332, 84, 21
333, 40, 10
334, 40, 32
335, 74, 2
336, 65, 37
337, 53, 31
338, 70, 46
339, 65, 21
340, 90, 19
341, 76, 10
342, 16, 33
343, 50, 37
344, 44, 10
345, 19, 37
346, 21, 43
347, 5, 12
348, 71, 29
349, 24, 8
350, 73, 34
351, 92, 15
352, 93, 43
353, 78, 16
354, 17, 19
355, 19, 40
356, 85, 8
357, 56, 20
358, 56, 48
359, 90, 3
360, 49, 37
361, 72, 42
362, 86, 19
363, 16, 6
364, 1, 10
365, 93, 44
366, 25, 19
367, 26, 11
368, 81, 16
369, 45, 25
370, 28, 28
371, 35, 43
372, 98, 50
373, 65, 43
374, 65, 48
375, 74, 33
376, 18, 25
377, 77, 14
378, 65, 34
379, 80, 41
380, 73, 20
381, 1, 36
382, 96, 15
383, 92, 30
384, 38, 31
385, 17, 35
386, 68, 43
387, 32, 1
388, 60, 22
389, 39, 13
390, 2, 34
391, 16, 23
392, 70, 21
393, 49, 3
394, 62, 45
395, 70, 13
396, 90, 24
397, 90, 29
398, 65, 6
399, 75, 30
400, 31, 47
401, 62, 31
402, 36, 36
403, 76, 35
404, 11, 45
405, 64, 50
406, 68, 11
407, 54, 30
408, 11, 29
409, 11, 13
410, 96, 31
411, 30, 15
412, 31, 24
413, 74, 28
414, 6, 42
415, 48, 7
416, 52, 41
417, 57, 44
418, 4, 37
419, 53, 23
420, 1, 46
421, 56, 34
422, 82, 36
423, 85, 19
424, 22, 33
425, 15, 34
426, 12, 22
427, 89, 32
428, 51, 1
429, 78, 42
430, 70, 47
431, 10, 48
432, 54, 11
433, 80, 30
434, 43, 29
435, 11, 34
436, 40, 44
437, 92, 20
438, 78, 5
439, 79, 13
440, 42, 46
441, 67, 1
442, 51, 2
443, 94, 43
444, 63, 21
445, 26, 30
446, 99, 30
447, 94, 41
448, 100, 8
449, 68, 45
450, 7, 26
451, 55, 31
452, 47, 20
453, 5, 17
454, 27, 4
455, 90, 26
456, 43, 1
457, 53, 48
458, 100, 28
459, 93, 22
460, 41, 7
461, 3, 18
462, 66, 49
463, 46, 4
464, 40, 48
465, 82, 29
466, 10, 9
467, 56, 30
468, 33, 15
469, 90, 21
470, 74, 48
471, 97, 22
472, 62, 18
473, 83, 30
474, 44, 5
475, 18, 30
476, 63, 46
477, 54, 28
478, 58, 17
479, 44, 26
480, 66, 42
481, 1, 19
482, 16, 44
483, 38, 40
484, 77, 8
485, 19, 39
486, 25, 15
487, 7, 45
488, 80, 9
489, 58, 3
490, 47, 31
491, 78, 23
492, 54, 13
493, 94, 46
494, 62, 10
495, 70, 31
496, 50, 13
497, 45, 19
498, 24, 42
499, 37, 21
500, 88, 31
501, 6, 50
502, 3, 36
503, 15, 25
504, 15, 11
505, 74, 9
506, 99, 37
507, 23, 34
508, 47, 36
509, 48, 11
510, 36, 3
511, 53, 17
512, 84, 38
513, 64, 24
514, 86, 33
515, 15, 28
516, 15, 14
517, 37, 14
518, 62, 36
519, 81, 39
520, 31, 43
521, 10, 39
522, 32, 20
523, 71, 18
524, 36, 30
525, 39, 39
526, 14, 38
527, 53, 24
528, 11, 27
529, 38, 40
530, 15, 45
531, 6, 40
532, 81, 14
533, 93, 1
534, 61, 38
535, 13, 32
536, 88, 44
537, 85, 40
538, 25, 26
539, 60, 10
540, 75, 7
541, 78, 4
542, 58, 18
543, 59, 16
544, 22, 47
545, 51, 21
546, 38, 48
547, 58, 5
548, 46, 10
549, 69, 35
550, 67, 9
551, 20, 28
552, 65, 16
553, 75, 23
554, 84, 5
555, 9, 40
556, 28, 39
557, 3, 8
558, 59, 18
559, 51, 28
560, 86, 13
561, 16, 43
562, 68, 45
563, 63, 30
564, 68, 33
565, 84, 15
566, 64, 19
567, 84, 39
568, 43, 10
569, 70, 3
570, 89, 19
571, 10, 47
572, 65, 33
573, 77, 22
574, 52, 9
575, 8, 2
576, 67, 9
577, 86, 3
578, 13, 24
579, 58, 41
580, 57, 31
581, 58, 29
582, 6, 40
583, 22, 11
584, 33, 21
585, 93, 27
586, 59, 11
587, 38, 45
588, 44, 18
589, 64, 16
590, 22, 42
591, 20, 16
592, 67, 32
593, 90, 14
594, 2, 12
595, 29, 8
596, 70, 7
597, 46, 1
598, 25, 11
599, 79, 42
600, 74, 2
601, 36, 10
602, 97, 38
603, 17, 37
604, 53, 13
605, 8, 14
606, 26, 22
607, 45, 15
608, 1, 23
609, 99, 19
610, 79, 44
611, 77, 17
612, 44, 32
613, 44, 9
614, 75, 16
615, 15, 3
616, 66, 6
617, 38, 11
618, 49, 5
619, 1, 6
620, 19, 3
621, 65, 27
622, 31, 17
623, 5, 10
624, 73, 23
625, 5, 37
626, 40, 38
627, 17, 8
628, 47, 32
629, 84, 49
630, 1, 28
631, 80, 3
632, 26, 32
633, 50, 8
634, 39, 25
635, 12, 21
636, 77, 14
637, 36, 50
638, 85, 9
639, 53, 34
640, 1, 46
641, 87, 9
642, 94, 26
643, 94, 30
644, 28, 32
645, 51, 15
646, 5, 27
647, 65, 28
648, 92, 41
649, 55, 2
650, 76, 40
651, 7, 32
652, 14, 33
653, 78, 42
654, 41, 38
655, 1, 16
656, 71, 24
657, 51, 9
658, 1, 49
659, 23, 48
660, 93, 44
661, 2, 48
662, 50, 50
663, 92, 46
664, 5, 39
665, 58, 31
666, 64, 31
667, 44, 7
668, 19, 44
669, 18, 25
670, 49, 12
671, 59, 21
672, 75, 33
673, 95, 33
674, 95, 2
675, 80, 32
676, 9, 13
677, 65, 40
678, 92, 40
679, 24, 10
680, 14, 22
681, 62, 11
682, 54, 38
683, 39, 49
684, 72, 49
685, 29, 15
686, 25, 36
687, 57, 48
688, 97, 5
689, 86, 39
690, 79, 27
691, 6, 38
692, 55, 46
693, 30, 27
694, 33, 8
695, 81, 45
696, 76, 47
697, 98, 8
698, 18, 13
699, 75, 30
700, 45, 41
701, 41, 48
702, 87, 23
703, 3, 32
704, 21, 10
705, 8, 11
706, 32, 11
707, 94, 34
708, 2, 35
709, 58, 49
710, 79, 19
711, 82, 27
712, 99, 26
713, 32, 31
714, 69, 32
715, 79, 42
716, 78, 29
717, 13, 10
718, 6, 47
719, 18, 13
720, 51, 18
721, 39, 24
722, 69, 36
723, 11, 5
724, 16, 35
725, 88, 48
726, 33, 31
727, 93, 2
728, 16, 39
729, 62, 1
730, 43, 6
731, 16, 41
732, 71, 3
733, 39, 29
734, 71, 28
735, 24, 38
736, 24, 6
737, 29, 45
738, 9, 29
739, 40, 28
740, 74, 32
741, 22, 5
742, 24, 4
743, 20, 1
744, 43, 44
745, 31, 9
746, 58, 47
747, 77, 7
748, 68, 8
749, 37, 33
750, 2, 50
751, 19, 44
752, 60, 49
753, 75, 29
754, 58, 36
755, 47, 6
756, 53, 28
757, 25, 27
758, 29, 48
759, 63, 2
760, 5, 28
761, 39, 41
762, 60, 9
763, 91, 47
764, 47, 46
765, 62, 4
766, 16, 40
767, 46, 48
768, 20, 49
769, 88, 30
770, 84, 44
771, 30, 31
772, 48, 9
773, 92, 30
774, 8, 44
775, 39, 28
776, 97, 3
777, 98, 22
778, 62, 26
779, 9, 24
780, 84, 18
781, 100, 10
782, 46, 15
783, 98, 32
784, 18, 14
785, 23, 14
786, 22, 20
787, 6, 27
788, 55, 4
789, 16, 33
790, 75, 42
791, 59, 7
792, 67, 6
793, 8, 49
794, 29, 23
795, 94, 39
796, 20, 15
797, 95, 50
798, 93, 44
799, 39, 41
800, 27, 4
801, 69, 18
802, 19, 6
803, 18, 34
804, 12, 18
805, 39, 12
806, 27, 14
807, 76, 3
808, 62, 34
809, 96, 47
810, 9, 39
811, 29, 40
812, 12, 43
813, 14, 5
814, 95, 33
815, 99, 25
816, 74, 5
817, 94, 29
818, 19, 20
819, 87, 33
820, 11, 49
821, 92, 24
822, 75, 45
823, 66, 25
824, 63, 47
825, 39, 9
826, 53, 11
827, 50, 26
828, 61, 8
829, 92, 8
830, 45, 32
831, 8, 27
832, 76, 45
833, 73, 28
834, 17, 16
835, 85, 5
836, 35, 25
837, 2, 14
838, 53, 37
839, 100, 50
840, 41, 22
841, 23, 37
842, 54, 15
843, 28, 34
844, 64, 44
845, 41, 50
846, 39, 47
847, 1, 44
848, 36, 5
849, 64, 48
850, 68, 4
851, 41, 13
852, 42, 19
853, 87, 28
854, 16, 9
855, 32, 21
856, 19, 11
857, 43, 24
858, 82, 9
859, 100, 25
860, 13, 25
861, 2, 39
862, 94, 33
863, 97, 39
864, 1, 14
865, 22, 13
866, 87, 8
867, 99, 27
868, 90, 40
869, 9, 12
870, 54, 49
871, 34, 31
872, 56, 25
873, 18, 49
874, 21, 45
875, 18, 48
876, 46, 35
877, 21, 11
878, 6, 26
879, 77, 35
880, 31, 7
881, 98, 33
882, 50, 13
883, 14, 9
884, 50, 39
885, 95, 1
886, 79, 38
887, 51, 18
888, 43, 19
889, 77, 14
890, 30, 27
891, 32, 12
892, 47, 31
893, 42, 15
894, 24, 41
895, 17, 5
896, 65, 5
897, 65, 16
898, 22, 50
899, 54, 38
900, 89, 13
901, 60, 9
902, 16, 34
903, 57, 27
904, 66, 3
905, 22, 35
906, 88, 4
907, 27, 15
908, 70, 33
909, 97, 17
910, 71, 6
911, 22, 26
912, 1, 5
913, 75, 16
914, 6, 33
915, 95, 43
916, 96, 40
917, 48, 6
918, 49, 8
919, 4, 33
920, 86, 20
921, 54, 17
922, 72, 13
923, 11, 10
924, 19, 44
925, 9, 20
926, 34, 45
927, 90, 42
928, 93, 11
929, 24, 2
930, 24, 18
931, 49, 47
932, 96, 17
933, 12, 8
934, 35, 27
935, 16, 24
936, 79, 20
937, 3, 44
938, 13, 11
939, 28, 50
940, 54, 35
941, 53, 22
942, 18, 47
943, 71, 2
944, 37, 10
945, 87, 44
946, 56, 29
947, 26, 2
948, 42, 20
949, 53, 36
950, 100, 18
951, 26, 28
952, 58, 46
953, 47, 28
954, 9, 44
955, 7, 1
956, 54, 20
957, 94, 22
958, 91, 29
959, 15, 30
960, 38, 31
961, 15, 20
962, 20, 27
963, 99, 49
964, 69, 47
965, 79, 10
966, 37, 40
967, 58, 7
968, 72, 31
969, 40, 31
970, 2, 8
971, 85, 46
972, 51, 37
973, 1, 20
974, 6, 25
975, 10, 29
976, 16, 14
977, 22, 29
978, 81, 8
979, 48, 22
980, 73, 22
981, 26, 46
982, 83, 23
983, 37, 2
984, 38, 2
985, 27, 3
986, 17, 10
987, 98, 3
988, 56, 46
989, 32, 25
990, 93, 36
991, 84, 49
992, 36, 9
993, 15, 46
994, 47, 22
995, 83, 22
996, 69, 15
997, 67, 41
998, 8, 32
999, 46, 14
1000, 77, 27
day18
1, 98, 24
2, 74, 26
3, 18, 44
4, 10, 7
5, 42, 9
6, 58, 48
7, 79, 12
8, 14, 50
9, 31, 42
10, 83, 24
11, 81, 48
12, 20, 33
13, 70, 36
14, 58, 32
15, 61, 38
16, 41, 46
17, 69, 25
18, 43, 4
19, 33, 15
20, 88, 30
21, 72, 41
22, 90, 27
23, 81, 28
24, 17, 36
25, 53, 28
26, 69, 30
27, 93, 20
28, 76, 49
29, 24, 4
30, 6, 43
31, 43, 1
32, 5, 40
33, 77, 42
34, 24, 28
35, 37, 4
36, 65, 21
37, 20, 21
38, 84, 37
39, 90, 21
40, 93, 3
41, 77, 26
42, 58, 18
43, 18, 4
44, 16, 24
45, 53, 3
46, 18, 29
47, 10, 27
48, 6, 3
49, 15, 35
50, 50, 14
51, 57, 41
52, 29, 2
53, 69, 32
54, 83, 12
55, 38, 31
56, 86, 22
57, 51, 22
58, 10, 44
59, 5, 27
60, 43, 2
61, 23, 18
62, 39, 9
63, 68, 38
64, 86, 36
65, 78, 32
66, 98, 12
67, 96, 39
68, 89, 14
69, 99, 31
70, 26, 8
71, 22, 13
72, 47, 25
73, 88, 1
74, 51, 11
75, 45, 1
76, 37, 4
77, 56, 25
78, 3, 8
79, 81, 2
80, 20, 23
81, 2, 46
82, 54, 10
83, 35, 9
84, 15, 9
85, 81, 31
86, 55, 24
87, 84, 36
88, 47, 40
89, 97, 12
90, 9, 1
91, 76, 48
92, 93, 27
93, 68, 16
94, 64, 10
95, 18, 45
96, 100, 36
97, 40, 32
98, 27, 38
99, 63, 38
100, 92, 27
101, 79, 21
102, 86, 22
103, 39, 17
104, 66, 29
105, 1, 36
106, 56, 40
107, 27, 9
108, 97, 41
109, 27, 49
110, 70, 13
111, 77, 1
112, 25, 3
113, 10, 24
114, 68, 18
115, 97, 19
116, 72, 46
117, 7, 47
118, 61, 13
119, 65, 21
120, 43, 28
121, 52, 10
122, 95, 3
123, 83, 17
124, 94, 10
125, 13, 37
126, 91, 44
127, 16, 45
128, 19, 15
129, 100, 22
130, 30, 9
131, 8, 17
132, 34, 43
133, 60, 41
134, 3, 6
135, 55, 47
136, 62, 10
137, 42, 3
138, 98, 27
139, 74, 37
140, 32, 10
141, 63, 24
142, 27, 10
143, 95, 25
144, 98, 10
145, 96, 46
146, 52, 45
147, 2, 48
148, 95, 35
149, 77, 35
150, 55, 28
151, 14, 36
152, 35, 6
153, 63, 14
154, 43, 17
155, 55, 8
156, 42, 6
157, 83, 17
158, 39, 38
159, 45, 7
160, 62, 33
161, 38, 47
162, 75, 15
163, 74, 13
164, 86, 45
165, 45, 30
166, 49, 27
167, 94, 16
168, 73, 1
169, 65, 32
170, 9, 10
171, 74, 20
172, 67, 13
173, 16, 33
174, 14, 34
175, 2, 42
176, 27, 2
177, 65, 46
178, 90, 43
179, 37, 41
180, 42, 32
181, 44, 18
182, 95, 32
183, 13, 15
184, 70, 47
185, 26, 21
186, 71, 17
187, 31, 8
188, 32, 24
189, 47, 22
190, 97, 32
191, 64, 45
192, 40, 11
193, 44, 46
194, 93, 36
195, 35, 15
196, 73, 19
197, 41, 37
198, 88, 48
199, 43, 41
200, 16, 6
201, 65, 18
202, 70, 11
203, 1, 42
204, 59, 40
205, 25, 11
206, 98, 2
207, 45, 6
208, 58, 46
209, 100, 39
210, 78, 8
211, 3, 1
212, 67, 44
213, 43, 43
214, 6, 46
215, 100, 24
216, 58, 39
217, 58, 33
218, 20, 33
219, 96, 5
220, 40, 44
221, 83, 34
222, 7, 27
223, 90, 15
224, 21, 4
225, 31, 1
226, 33, 21
227, 66, 50
228, 51, 18
229, 20, 39
230, 76, 22
231, 12, 43
232, 60, 33
233, 58, 48
234, 2, 4
235, 78, 12
236, 94, 31
237, 86, 10
238, 30, 44
239, 54, 8
240, 39, 17
241, 83, 38
242, 82, 28
243, 18, 30
244, 14, 33
245, 82, 34
246, 87, 6
247, 39, 19
248, 57, 16
249, 75, 29
250, 18, 23
251, 5, 35
252, 5, 32
253, 8, 39
254, 23, 46
255, 61, 14
256, 97, 43
257, 70, 13
258, 51, 15
259, 82, 13
260, 90, 6
261, 49, 7
262, 87, 44
263, 19, 30
264, 12, 11
265, 69, 17
266, 42, 31
267, 88, 16
268, 82, 45
269, 31, 12
270, 25, 22
271, 40, 38
272, 14, 4
273, 7, 45
274, 45, 42
275, 100, 3
276, 51, 26
277, 66, 36
278, 58, 14
279, 14, 40
280, 50, 17
281, 34, 40
282, 38, 10
283, 59, 4
284, 33, 46
285, 57, 3
286, 30, 23
287, 16, 26
288, 2, 9
289, 23, 37
290, 39, 43
291, 98, 20
292, 100, 46
293, 4, 49
294, 79, 43
295, 65, 31
296, 82, 47
297, 5, 49
298, 95, 30
299, 6, 16
300, 67, 12
301, 96, 3
302, 76, 19
303, 64, 13
304, 89, 16
305, 13, 48
306, 65, 37
307, 93, 23
308, 100, 16
309, 26, 35
310, 55, 11
311, 27, 13
312, 72, 38
313, 79, 27
314, 18, 44
315, 77, 32
316, 98, 26
317, 100, 29
318, 39, 8
319, 72, 35
320, 49, 41
321, 44, 23
322, 72, 8
323, 64, 7
324, 62, 44
325, 4, 1
326, 92, 24
327, 83, 9
328, 45, 9
329, 66, 37
330, 2, 9
331, 23, 4
332, 69, 25
333, 84, 30
334, 48, 18
335, 85, 10
336, 83, 26
337, 69, 38
338, 32, 23
339, 40, 42
340, 62, 43
341, 90, 4
342, 79, 27
343, 34, 13
344, 39, 4
345, 93, 24
346, 7, 48
347, 24, 6
348, 10, 23
349, 25, 28
350, 74, 41
351, 22, 50
352, 55, 4
353, 65, 31
354, 31, 17
355, 46, 39
356, 28, 26
357, 43, 45
358, 88, 25
359, 12, 45
360, 69, 15
361, 51, 14
362, 51, 41
363, 36, 2
364, 8, 5
365, 72, 4
366, 19, 2
367, 50, 38
368, 99, 26
369, 22, 40
370, 77, 31
371, 10, 15
372, 8, 36
373, 1, 17
374, 81, 47
375, 81, 23
376, 30, 21
377, 60, 44
378, 72, 6
379, 24, 3
380, 77, 36
381, 80, 12
382, 57, 31
383, 27, 33
384, 73, 31
385, 86, 46
386, 12, 2
387, 85, 47
388, 37, 29
389, 11, 29
390, 78, 15
391, 85, 5
392, 46, 14
393, 84, 50
394, 72, 4
395, 65, 44
396, 30, 23
397, 41, 50
398, 39, 26
399, 79, 37
400, 72, 22
401, 84, 38
402, 92, 14
403, 57, 24
404, 76, 16
405, 7, 42
406, 48, 24
407, 79, 28
408, 50, 3
409, 35, 22
410, 19, 21
411, 28, 34
412, 62, 43
413, 8, 45
414, 27, 32
415, 67, 4
416, 87, 45
417, 8, 11
418, 75, 20
419, 85, 18
420, 40, 13
421, 68, 18
422, 16, 39
423, 86, 20
424, 51, 2
425, 52, 50
426, 91, 4
427, 74, 43
428, 9, 3
429, 30, 10
430, 10, 18
431, 99, 37
432, 80, 33
433, 40, 17
434, 84, 13
435, 74, 42
436, 52, 15
437, 63, 50
438, 50, 44
439, 74, 7
440, 1, 23
441, 92, 39
442, 22, 41
443, 79, 33
444, 20, 33
445, 47, 36
446, 20, 37
447, 32, 23
448, 93, 22
449, 68, 1
450, 18, 22
451, 97, 21
452, 97, 29
453, 81, 39
454, 10, 37
455, 46, 44
456, 97, 11
457, 8, 10
458, 71, 47
459, 43, 17
460, 96, 28
461, 8, 16
462, 15, 14
463, 19, 5
464, 74, 31
465, 100, 31
466, 68, 50
467, 81, 45
468, 29, 32
469, 11, 17
470, 27, 40
471, 96, 43
472, 49, 17
473, 64, 47
474, 62, 18
475, 13, 16
476, 13, 45
477, 68, 31
478, 78, 9
479, 75, 45
480, 61, 35
481, 54, 3
482, 66, 20
483, 7, 21
484, 43, 10
485, 58, 5
486, 98, 45
487, 61, 7
488, 86, 16
489, 32, 14
490, 47, 38
491, 65, 47
492, 34, 17
493, 48, 1
494, 35, 17
495, 60, 47
496, 91, 4
497, 40, 32
498, 7, 37
499, 89, 10
500, 50, 37
501, 30, 9
502, 34, 49
503, 79, 4
504, 95, 37
505, 30, 11
506, 52, 7
507, 98, 39
508, 94, 8
509, 33, 49
510, 12, 12
511, 53, 39
512, 47, 4
513, 85, 41
514, 16, 39
515, 97, 40
516, 81, 12
517, 19, 14
518, 78, 9
519, 10, 25
520, 8, 33
521, 53, 37
522, 61, 21
523, 62, 44
524, 21, 26
525, 89, 31
526, 87, 33
527, 100, 22
528, 91, 48
529, 45, 28
530, 69, 42
531, 46, 9
532, 1, 16
533, 77, 29
534, 4, 32
535, 9, 28
536, 65, 41
537, 15, 45
538, 34, 18
539, 37, 27
540, 96, 14
541, 42, 32
542, 86, 50
543, 60, 2
544, 32, 44
545, 42, 9
546, 8, 13
547, 47, 14
548, 58, 39
549, 95, 21
550, 7, 20
551, 44, 38
552, 97, 48
553, 27, 48
554, 24, 37
555, 42, 20
556, 92, 25
557, 62, 28
558, 69, 48
559, 35, 20
560, 70, 10
561, 91, 42
562, 55, 37
563, 68, 45
564, 90, 17
565, 91, 33
566, 39, 37
567, 31, 38
568, 67, 16
569, 81, 15
570, 82, 38
571, 62, 19
572, 68, 21
573, 83, 44
574, 48, 34
575, 53, 44
576, 59, 5
577, 75, 19
578, 75, 14
579, 48, 17
580, 53, 12
581, 21, 39
582, 87, 4
583, 39, 46
584, 25, 47
585, 51, 38
586, 48, 50
587, 45, 29
588, 95, 12
589, 73, 26
590, 30, 34
591, 80, 3
592, 99, 40
593, 86, 42
594, 30, 46
595, 91, 11
596, 19, 18
597, 95, 25
598, 71, 47
599, 28, 6
600, 36, 37
601, 96, 30
602, 13, 47
603, 86, 2
604, 66, 46
605, 57, 24
606, 65, 6
607, 81, 5
608, 90, 34
609, 89, 30
610, 80, 29
611, 23, 18
612, 72, 18
613, 72, 32
614, 56, 46
615, 39, 1
616, 27, 10
617, 35, 29
618, 62, 11
619, 70, 26
620, 16, 4
621, 10, 43
622, 39, 8
623, 70, 3
624, 91, 47
625, 90, 37
626, 87, 6
627, 10, 26
628, 52, 44
629, 28, 2
630, 60, 10
631, 86, 35
632, 32, 29
633, 49, 27
634, 79, 22
635, 76, 18
636, 94, 15
637, 94, 13
638, 95, 30
639, 72, 17
640, 97, 31
641, 28, 23
642, 42, 18
643, 10, 14
644, 28, 9
645, 40, 6
646, 36, 9
647, 37, 42
648, 57, 34
649, 70, 24
650, 46, 44
651, 36, 4
652, 100, 18
653, 32, 13
654, 21, 29
655, 34, 1
656, 22, 48
657, 74, 47
658, 6, 25
659, 48, 34
660, 48, 32
661, 31, 22
662, 22, 33
663, 44, 25
664, 17, 39
665, 37, 4
666, 47, 30
667, 11, 23
668, 59, 34
669, 7, 8
670, 33, 6
671, 15, 47
672, 61, 42
673, 18, 40
674, 17, 42
675, 98, 2
676, 95, 14
677, 30, 30
678, 1, 45
679, 88, 13
680, 29, 48
681, 80, 4
682, 82, 46
683, 23, 3
684, 92, 35
685, 13, 33
686, 62, 11
687, 21, 34
688, 66, 21
689, 44, 32
690, 83, 7
691, 61, 40
692, 100, 31
693, 2, 40
694, 58, 5
695, 64, 31
696, 57, 5
697, 59, 13
698, 41, 39
699, 16, 17
700, 44, 29
701, 92, 36
702, 18, 26
703, 61, 15
704, 17, 50
705, 9, 4
706, 38, 10
707, 27, 35
708, 4, 17
709, 55, 49
710, 67, 6
711, 53, 31
712, 54, 42
713, 50, 20
714, 80, 5
715, 31, 15
716, 29, 40
717, 85, 10
718, 54, 19
719, 78, 29
720, 52, 19
721, 77, 29
722, 78, 14
723, 57, 43
724, 51, 15
725, 30, 43
726, 5, 29
727, 49, 46
728, 26, 1
729, 70, 36
730, 40, 47
731, 6, 35
732, 13, 6
733, 2, 40
734, 31, 42
735, 59, 46
736, 25, 24
737, 44, 41
738, 73, 50
739, 10, 1
740, 53, 47
741, 34, 2
742, 19, 37
743, 28, 41
744, 78, 40
745, 53, 47
746, 21, 4
747, 5, 38
748, 77, 10
749, 14, 18
750, 69, 22
751, 54, 44
752, 22, 37
753, 51, 38
754, 95, 14
755, 6, 25
756, 77, 43
757, 3, 15
758, 17, 2
759, 87, 5
760, 86, 46
761, 93, 36
762, 99, 21
763, 57, 4
764, 79, 4
765, 24, 44
766, 86, 9
767, 31, 4
768, 40, 33
769, 83, 33
770, 26, 47
771, 34, 43
772, 18, 46
773, 45, 5
774, 45, 50
775, 30, 43
776, 30, 48
777, 68, 43
778, 14, 49
779, 11, 12
780, 23, 33
781, 15, 28
782, 54, 12
783, 91, 18
784, 13, 23
785, 67, 42
786, 99, 28
787, 53, 14
788, 16, 8
789, 13, 26
790, 73, 22
791, 52, 32
792, 44, 34
793, 92, 22
794, 17, 35
795, 72, 2
796, 85, 41
797, 52, 33
798, 100, 12
799, 89, 33
800, 20, 15
801, 67, 15
802, 77, 10
803, 30, 16
804, 6, 34
805, 47, 47
806, 63, 5
807, 17, 37
808, 17, 7
809, 98, 34
810, 69, 15
811, 88, 44
812, 75, 10
813, 8, 8
814, 48, 42
